Customer_ID,Age,Gender,Total_Spend,Average_Order_Value,Purchase_Frequency,Last_Purchase_Days,Customer_Rating,Complaint_Raised,Return_Count,Churn
C01710,33,Female,4440,740.0,6,36,3,No,4,0
C01711,48,Male,606,606.0,1,97,2,No,4,1
C01712,19,Male,7596,633.0,12,86,5,Yes,3,1
C01713,33,Female,328,328.0,1,79,5,No,4,0
C01714,59,Male,1042,521.0,2,13,4,No,2,0
C01715,19,Male,4109,587.0,7,40,3,No,2,0
C01716,30,Female,4410,735.0,6,65,2,Yes,5,1
C01717,24,Female,6144,512.0,12,119,5,No,0,0
C01718,42,Female,3280,656.0,5,112,3,Yes,2,1
C01719,37,Male,1072,536.0,2,105,3,Yes,0,0
C01720,26,Female,783,783.0,1,120,5,No,2,0
C01721,48,Male,2073,691.0,3,24,1,Yes,0,0
C01722,40,Male,1975,395.0,5,8,4,Yes,2,1
C01723,40,Female,2664,333.0,8,39,5,No,1,0
C01724,26,Male,5434,494.0,11,120,5,No,4,0
C01725,34,Male,1965,393.0,5,102,2,No,2,0
C01726,28,Male,5803,829.0,7,108,2,No,3,0
C01727,36,Male,3498,318.0,11,68,2,No,5,0
C01728,60,Male,6232,779.0,8,10,3,No,2,0
C01729,41,Female,656,656.0,1,70,2,Yes,4,1
C01730,25,Female,8536,776.0,11,91,2,Yes,5,1
C01731,42,Female,4506,751.0,6,60,3,No,5,0
C01732,47,Male,475,475.0,1,16,5,Yes,0,0
C01733,35,Male,3924,327.0,12,91,4,No,0,0
C01734,48,Female,2195,439.0,5,85,1,No,2,0
C01735,33,Female,9576,798.0,12,7,3,No,0,0
C01736,19,Female,8316,693.0,12,55,5,Yes,5,1
C01737,51,Male,5100,425.0,12,91,1,No,5,0
C01738,18,Male,7929,881.0,9,103,3,Yes,0,0
C01739,34,Male,2592,648.0,4,8,1,Yes,5,1
C01740,36,Female,4950,450.0,11,79,3,No,1,0
C01741,24,Male,806,403.0,2,89,4,Yes,0,0
C01742,49,Male,2912,416.0,7,105,3,Yes,5,1
C01743,45,Male,4408,551.0,8,75,2,Yes,5,1
C01744,57,Male,2085,417.0,5,117,1,No,1,0
C01745,45,Female,1656,828.0,2,13,5,Yes,3,1
C01746,32,Female,3857,551.0,7,41,3,No,1,0
C01747,39,Male,2205,315.0,7,87,2,Yes,2,1
C01748,30,Female,5480,685.0,8,3,4,No,3,0
C01749,47,Male,9708,809.0,12,110,2,Yes,2,1
C01750,50,Male,1392,696.0,2,46,3,Yes,4,1
C01751,35,Male,8019,729.0,11,80,2,No,3,0
C01752,54,Female,7230,723.0,10,102,4,No,3,0
C01753,47,Male,8688,724.0,12,60,2,No,0,0
C01754,56,Male,3465,693.0,5,81,5,Yes,2,1
C01755,47,Female,4656,582.0,8,48,2,No,5,0
C01756,45,Male,2338,334.0,7,53,5,Yes,4,1
C01757,29,Male,2892,482.0,6,29,5,No,3,0
C01758,23,Female,1936,484.0,4,17,3,Yes,0,0
C01759,23,Male,801,801.0,1,7,2,Yes,4,1
C01760,56,Male,1705,341.0,5,35,5,No,5,0
C01761,38,Female,3496,437.0,8,107,4,Yes,0,0
C01762,19,Male,2337,779.0,3,71,5,No,4,0
C01763,54,Female,3144,524.0,6,107,1,No,5,0
C01764,48,Female,4490,449.0,10,14,3,Yes,1,0
C01765,49,Male,4776,398.0,12,55,1,No,3,0
C01766,22,Male,936,468.0,2,3,3,No,2,0
C01767,57,Male,1256,628.0,2,113,3,Yes,5,1
C01768,20,Male,2022,674.0,3,110,3,Yes,0,0
C01769,40,Male,2730,455.0,6,62,4,No,1,0
C01770,23,Male,960,480.0,2,99,3,No,3,0
C01771,22,Male,5677,811.0,7,68,4,Yes,4,1
C01772,52,Female,3060,340.0,9,63,1,No,4,0
C01773,50,Female,838,419.0,2,12,5,No,5,0
C01774,34,Female,1308,654.0,2,38,4,Yes,1,0
C01775,60,Female,5272,659.0,8,22,4,No,3,0
C01776,56,Female,3598,514.0,7,13,4,No,4,0
C01777,57,Female,1878,313.0,6,102,2,Yes,5,1
C01778,51,Female,3305,661.0,5,23,3,Yes,4,1
C01779,31,Male,334,334.0,1,67,1,Yes,1,1
C01780,46,Male,2958,493.0,6,44,5,Yes,3,1
C01781,56,Female,6903,767.0,9,60,1,No,0,0
C01782,35,Male,3045,435.0,7,101,4,No,3,0
C01783,21,Male,4620,770.0,6,5,5,No,4,0
C01784,36,Female,1596,532.0,3,89,1,Yes,3,1
C01785,51,Female,3006,501.0,6,11,2,Yes,0,0
C01786,30,Male,1058,529.0,2,50,1,No,1,0
C01787,37,Male,3492,873.0,4,23,2,No,0,0
C01788,36,Female,472,472.0,1,10,4,No,2,0
C01789,26,Male,6396,533.0,12,26,4,Yes,4,1
C01790,51,Male,2764,691.0,4,43,3,No,5,0
C01791,25,Female,951,317.0,3,35,3,No,4,0
C01792,58,Male,320,320.0,1,99,3,No,2,0
C01793,19,Male,4578,763.0,6,17,1,No,2,0
C01794,37,Female,2814,469.0,6,15,1,No,5,0
C01795,52,Female,4581,509.0,9,2,1,Yes,2,1
C01796,54,Female,2444,611.0,4,101,4,Yes,3,1
C01797,28,Male,4888,611.0,8,57,4,No,0,0
C01798,25,Female,5330,533.0,10,92,1,No,2,0
C01799,42,Female,1864,466.0,4,99,2,Yes,2,1
C01800,53,Female,8943,813.0,11,62,4,Yes,5,1
C01801,32,Female,2373,791.0,3,4,4,Yes,4,1
C01802,28,Male,2264,566.0,4,26,2,Yes,3,1
C01803,34,Male,5423,493.0,11,113,5,Yes,2,1
C01804,28,Female,3630,726.0,5,77,3,No,1,0
C01805,31,Male,3006,501.0,6,55,3,Yes,5,1
C01806,36,Female,382,382.0,1,119,2,Yes,1,1
C01807,45,Male,3717,413.0,9,16,2,No,4,0
C01808,29,Male,2840,710.0,4,15,4,Yes,3,1
C01809,47,Female,842,842.0,1,110,4,No,3,0
C01810,23,Female,2709,301.0,9,116,1,Yes,0,0
C01811,45,Female,5508,459.0,12,86,4,No,2,0
C01812,34,Female,870,435.0,2,97,2,Yes,1,1
C01813,39,Male,2072,518.0,4,64,1,No,1,0
C01814,59,Female,346,346.0,1,97,5,No,0,0
C01815,51,Female,5064,633.0,8,61,1,Yes,0,0
C01816,53,Female,1008,336.0,3,25,3,Yes,5,1
C01817,56,Female,7535,685.0,11,38,3,Yes,0,0
C01818,58,Female,6352,794.0,8,61,4,No,0,0
C01819,56,Female,3870,645.0,6,77,4,No,0,0
C01820,31,Female,5225,475.0,11,81,4,Yes,5,1
C01821,58,Male,950,475.0,2,21,4,Yes,0,0
C01822,39,Male,1492,746.0,2,82,4,Yes,3,1
C01823,57,Female,3054,509.0,6,119,5,No,3,0
C01824,37,Male,1456,728.0,2,1,1,No,2,0
C01825,54,Male,508,508.0,1,88,4,Yes,2,1
C01826,39,Male,6744,843.0,8,3,5,No,1,0
C01827,33,Male,2895,579.0,5,109,5,No,1,0
C01828,45,Female,2145,715.0,3,10,2,No,4,0
C01829,37,Female,3192,399.0,8,116,2,No,2,0
C01830,58,Female,4280,428.0,10,34,2,Yes,1,0
C01831,28,Female,9192,766.0,12,12,2,Yes,5,1
C01832,27,Female,325,325.0,1,70,3,Yes,1,0
C01833,27,Male,2804,701.0,4,118,2,No,1,0
C01834,57,Female,4923,547.0,9,30,1,No,2,0
C01835,32,Male,895,895.0,1,17,4,Yes,1,0
C01836,35,Female,1640,820.0,2,21,2,Yes,1,0
C01837,28,Male,2835,567.0,5,75,4,No,3,0
C01838,40,Male,3460,346.0,10,61,2,Yes,5,1
C01839,23,Male,1492,373.0,4,52,5,No,4,0
C01840,25,Male,4410,490.0,9,57,2,No,3,0
C01841,21,Male,1588,397.0,4,104,5,Yes,3,1
C01842,40,Female,1552,776.0,2,116,4,Yes,2,1
C01843,37,Female,9735,885.0,11,7,3,Yes,2,1
C01844,33,Male,410,410.0,1,76,1,Yes,0,1
C01845,20,Male,7550,755.0,10,41,4,Yes,4,1
C01846,30,Female,910,455.0,2,94,1,No,5,1
C01847,52,Male,1884,314.0,6,46,2,Yes,5,1
C01848,38,Female,3948,564.0,7,43,1,No,0,0
C01849,41,Male,795,795.0,1,61,4,Yes,1,0
C01850,39,Male,1119,373.0,3,32,5,Yes,5,1
C01851,54,Male,3906,651.0,6,88,3,No,5,0
C01852,58,Male,4266,711.0,6,14,4,No,2,0
C01853,20,Female,4200,350.0,12,37,2,Yes,1,0
C01854,31,Female,509,509.0,1,118,3,No,2,0
C01855,50,Male,1416,472.0,3,87,1,No,2,1
C01856,24,Male,1996,499.0,4,102,3,No,2,0
C01857,47,Female,8172,681.0,12,43,5,No,5,0
C01858,34,Female,4280,856.0,5,68,4,No,1,0
C01859,53,Male,5408,676.0,8,73,3,No,4,0
C01860,40,Male,7830,783.0,10,81,4,No,3,0
C01861,37,Male,6350,635.0,10,59,4,No,0,0
C01862,19,Female,1494,498.0,3,60,3,No,4,0
C01863,25,Female,1810,362.0,5,113,4,Yes,3,1
C01864,21,Male,6220,622.0,10,88,2,Yes,5,1
C01865,41,Female,5080,508.0,10,109,3,No,0,0
C01866,19,Female,2036,509.0,4,117,3,Yes,0,0
C01867,45,Male,2709,387.0,7,108,3,Yes,3,1
C01868,56,Male,4120,824.0,5,29,2,No,0,0
C01869,47,Female,5790,579.0,10,58,4,Yes,1,0
C01870,24,Female,6760,845.0,8,4,4,Yes,5,1
C01871,49,Male,3540,590.0,6,8,5,No,1,0
C01872,58,Female,1254,627.0,2,30,5,Yes,3,1
C01873,47,Male,6570,657.0,10,74,5,Yes,4,1
C01874,24,Female,1472,736.0,2,99,5,No,4,0
C01875,42,Male,5280,440.0,12,13,3,No,2,0
C01876,45,Male,2320,464.0,5,52,2,Yes,3,1
C01877,42,Female,7250,725.0,10,56,4,No,3,0
C01878,37,Male,5976,498.0,12,68,2,No,5,0
C01879,60,Female,6209,887.0,7,25,1,No,1,0
C01880,21,Female,3464,433.0,8,23,1,Yes,5,1
C01881,19,Female,3236,809.0,4,58,5,No,2,0
C01882,46,Male,1570,314.0,5,83,4,No,3,0
C01883,19,Female,717,717.0,1,2,4,No,5,0
C01884,39,Male,6156,684.0,9,78,1,Yes,4,1
C01885,19,Female,2520,420.0,6,97,1,Yes,0,0
C01886,19,Female,1138,569.0,2,36,1,No,3,0
C01887,48,Female,5740,574.0,10,58,4,No,5,0
C01888,46,Male,4152,346.0,12,84,1,Yes,2,1
C01889,58,Male,3808,476.0,8,90,5,Yes,3,1
C01890,42,Male,7667,697.0,11,2,1,Yes,0,0
C01891,30,Male,5780,578.0,10,61,3,No,4,0
C01892,56,Male,2956,739.0,4,56,4,Yes,5,1
C01893,59,Female,4024,503.0,8,80,2,No,2,0
C01894,45,Female,3670,734.0,5,9,3,No,4,0
C01895,55,Female,3575,715.0,5,96,5,Yes,1,0
C01896,56,Male,3753,417.0,9,117,2,Yes,3,1
C01897,57,Female,2268,567.0,4,9,4,No,3,0
C01898,25,Female,7056,882.0,8,91,5,No,0,0
C01899,47,Male,1996,499.0,4,118,5,Yes,4,1
C01900,47,Male,2436,812.0,3,118,1,No,1,1
C01901,35,Male,4300,430.0,10,16,2,No,5,0
C01902,23,Male,3228,538.0,6,70,3,No,4,0
C01903,31,Female,9746,886.0,11,70,2,Yes,5,1
C01904,27,Male,4495,899.0,5,111,3,No,3,0
C01905,18,Male,1106,553.0,2,57,3,Yes,4,1
C01906,51,Male,4168,521.0,8,52,5,No,2,0
C01907,38,Male,2202,367.0,6,106,4,No,4,0
C01908,18,Female,2355,785.0,3,79,1,No,1,1
C01909,52,Female,2697,899.0,3,44,1,No,2,0
C01910,19,Male,3805,761.0,5,5,5,No,3,0
C01911,56,Female,5523,789.0,7,51,4,Yes,1,0
C01912,44,Male,2765,395.0,7,76,3,No,0,0
C01913,36,Male,1612,403.0,4,19,3,No,4,0
C01914,42,Female,3260,652.0,5,114,1,No,2,0
C01915,60,Female,608,608.0,1,33,2,No,3,0
C01916,37,Male,1542,514.0,3,70,3,Yes,5,1
C01917,46,Female,3900,390.0,10,100,5,No,4,0
C01918,58,Female,623,623.0,1,105,1,Yes,3,1
C01919,43,Male,7084,644.0,11,2,2,No,4,0
C01920,53,Male,4301,391.0,11,94,2,No,4,0
C01921,48,Male,2214,369.0,6,10,2,No,0,0
C01922,38,Male,4170,834.0,5,27,5,No,5,0
C01923,38,Male,8490,849.0,10,31,2,Yes,0,0
C01924,57,Female,4632,772.0,6,67,5,Yes,0,0
C01925,20,Female,2520,504.0,5,67,1,Yes,5,1
C01926,38,Female,4158,378.0,11,19,5,Yes,5,1
C01927,44,Female,8129,739.0,11,1,5,No,5,0
C01928,30,Male,7000,875.0,8,100,4,Yes,3,1
C01929,49,Female,10656,888.0,12,45,5,No,1,0
C01930,55,Female,6460,646.0,10,43,4,Yes,1,0
C01931,41,Female,2568,321.0,8,67,1,Yes,2,1
C01932,24,Female,2124,354.0,6,2,3,No,4,0
C01933,29,Male,1496,748.0,2,61,1,No,1,1
C01934,53,Male,5775,525.0,11,85,1,Yes,0,0
C01935,59,Male,4180,836.0,5,61,2,Yes,0,0
C01936,19,Female,2180,545.0,4,90,5,No,2,0
C01937,21,Male,3216,536.0,6,55,5,Yes,2,1
C01938,56,Male,1644,548.0,3,81,1,No,3,1
C01939,57,Male,7875,875.0,9,105,5,No,5,0
C01940,52,Male,5770,577.0,10,99,5,Yes,3,1
C01941,28,Male,1818,606.0,3,45,2,No,4,0
C01942,30,Female,3672,459.0,8,120,1,Yes,4,1
C01943,41,Female,3829,547.0,7,65,3,No,5,0
C01944,25,Female,2950,590.0,5,103,5,Yes,1,0
C01945,57,Female,7550,755.0,10,43,5,No,1,0
C01946,36,Male,10140,845.0,12,15,3,Yes,3,1
C01947,45,Male,2325,775.0,3,102,2,Yes,3,1
C01948,44,Female,679,679.0,1,21,4,No,3,0
C01949,42,Female,496,496.0,1,7,2,Yes,1,0
C01950,46,Male,1852,463.0,4,82,2,No,2,0
C01951,40,Male,3240,648.0,5,12,2,No,3,0
C01952,23,Male,3430,686.0,5,60,1,No,4,0
C01953,22,Female,4224,352.0,12,118,5,No,1,0
C01954,47,Male,1304,326.0,4,64,2,Yes,5,1
C01955,36,Male,4800,480.0,10,16,2,No,5,0
C01956,49,Male,1875,375.0,5,2,4,Yes,3,1
C01957,56,Male,3648,304.0,12,69,5,Yes,4,1
C01958,46,Female,8327,757.0,11,110,3,Yes,4,1
C01959,39,Male,6710,610.0,11,29,1,No,4,0
C01960,54,Female,6992,874.0,8,82,4,Yes,5,1
C01961,33,Female,8450,845.0,10,105,5,Yes,0,0
C01962,21,Male,4103,373.0,11,87,4,No,5,0
C01963,26,Female,1252,313.0,4,60,1,No,2,0
C01964,26,Female,4255,851.0,5,64,1,Yes,2,1
C01965,34,Female,3460,346.0,10,58,5,Yes,4,1
C01966,53,Male,4510,410.0,11,114,3,Yes,4,1
C01967,27,Female,2472,618.0,4,34,2,No,3,0
C01968,31,Male,9876,823.0,12,11,1,No,0,0
C01969,58,Male,2704,338.0,8,29,2,Yes,5,1
C01970,33,Male,2428,607.0,4,57,3,No,2,0
C01971,54,Female,6381,709.0,9,87,3,No,5,0
C01972,26,Male,3940,394.0,10,38,4,Yes,2,1
C01973,49,Male,5988,499.0,12,8,4,No,2,0
C01974,41,Male,4968,414.0,12,86,2,Yes,3,1
C01975,57,Female,654,654.0,1,53,4,No,5,0
C01976,30,Male,3952,494.0,8,31,2,Yes,5,1
C01977,41,Male,7910,791.0,10,38,1,No,4,0
C01978,60,Female,3480,696.0,5,76,2,No,4,0
C01979,21,Male,3983,569.0,7,95,2,No,0,0
C01980,30,Female,3225,645.0,5,86,2,No,1,0
C01981,23,Male,3668,524.0,7,86,3,Yes,5,1
C01982,49,Male,3703,529.0,7,31,3,No,3,0
C01983,43,Female,9000,750.0,12,107,5,Yes,3,1
C01984,50,Male,1880,376.0,5,87,1,Yes,2,1
C01985,57,Male,2784,348.0,8,82,4,No,5,0
C01986,28,Male,1022,511.0,2,14,3,No,5,0
C01987,37,Male,9360,780.0,12,41,4,No,5,0
C01988,46,Female,2118,353.0,6,41,1,Yes,5,1
C01989,23,Male,4904,613.0,8,37,1,Yes,0,0
C01990,48,Male,3580,358.0,10,22,3,No,2,0
C01991,59,Female,6860,686.0,10,26,3,Yes,5,1
C01992,58,Female,10524,877.0,12,58,5,Yes,3,1
C01993,60,Female,3500,350.0,10,53,5,No,5,0
C01994,43,Male,2842,406.0,7,47,4,Yes,2,1
C01995,46,Female,4188,698.0,6,43,4,Yes,3,1
C01996,42,Female,1364,341.0,4,103,4,No,0,0
C01997,59,Male,6576,822.0,8,10,2,Yes,1,0
C01998,19,Female,3992,499.0,8,13,3,No,4,0
C01999,33,Female,3128,391.0,8,32,4,Yes,1,0
C02000,55,Female,3850,770.0,5,87,1,No,0,0
C02001,45,Female,2685,895.0,3,50,2,Yes,0,0
C02002,33,Male,2568,856.0,3,58,5,Yes,2,1
C02003,52,Female,455,455.0,1,44,5,No,3,0
C02004,29,Male,2346,391.0,6,115,5,Yes,2,1
C02005,58,Female,990,495.0,2,94,5,Yes,2,1
C02006,30,Male,7605,845.0,9,2,1,No,5,0
C02007,29,Female,7524,684.0,11,104,4,No,3,0
C02008,55,Male,1644,548.0,3,73,3,Yes,5,1
C02009,58,Male,7080,590.0,12,115,3,No,5,0
C02010,21,Female,3585,717.0,5,24,2,No,4,0
C02011,47,Male,8393,763.0,11,114,1,No,4,0
C02012,40,Female,1442,721.0,2,2,1,Yes,1,0
C02013,47,Female,1310,655.0,2,49,5,Yes,0,0
C02014,47,Male,7876,716.0,11,52,2,Yes,5,1
C02015,45,Female,5136,642.0,8,20,1,No,0,0
C02016,45,Male,5424,678.0,8,48,1,No,3,0
C02017,19,Female,4624,578.0,8,110,1,Yes,0,0
C02018,57,Male,921,307.0,3,54,3,Yes,5,1
C02019,56,Male,7824,652.0,12,5,4,No,5,0
C02020,32,Male,2727,303.0,9,8,4,No,0,0
C02021,37,Female,882,441.0,2,16,1,Yes,0,0
C02022,29,Male,7380,615.0,12,61,2,No,4,0
C02023,54,Female,3470,347.0,10,72,4,No,1,0
C02024,50,Male,1292,646.0,2,109,1,No,5,1
C02025,54,Female,3535,707.0,5,50,4,Yes,2,1
C02026,55,Female,1228,307.0,4,75,3,No,4,0
C02027,27,Male,8096,736.0,11,34,1,Yes,0,0
C02028,41,Male,5100,850.0,6,32,1,Yes,4,1
C02029,60,Male,4869,541.0,9,52,4,Yes,1,0
C02030,19,Male,5665,515.0,11,31,4,Yes,0,0
C02031,23,Male,5540,554.0,10,41,2,No,4,0
C02032,31,Female,2824,353.0,8,58,3,No,4,0
C02033,20,Female,3378,563.0,6,72,4,No,0,0
C02034,24,Male,1576,788.0,2,11,3,Yes,1,0
C02035,35,Male,8899,809.0,11,94,2,No,2,0
C02036,44,Female,1666,833.0,2,115,3,Yes,2,1
C02037,30,Male,4598,418.0,11,52,4,No,1,0
C02038,51,Male,881,881.0,1,60,4,Yes,2,1
C02039,49,Female,1326,442.0,3,23,4,Yes,0,0
C02040,57,Male,3976,497.0,8,38,2,Yes,2,1
C02041,44,Female,8880,888.0,10,9,2,No,2,0
C02042,50,Female,3296,412.0,8,99,1,Yes,1,0
C02043,28,Female,3452,863.0,4,3,4,No,0,0
C02044,22,Male,1558,779.0,2,119,4,No,0,0
C02045,35,Male,5070,507.0,10,77,5,Yes,5,1
C02046,35,Female,6228,692.0,9,50,5,No,2,0
C02047,55,Female,3630,726.0,5,110,2,No,4,0
C02048,20,Female,3120,312.0,10,113,1,No,0,0
C02049,54,Male,7788,649.0,12,90,5,Yes,5,1
C02050,56,Male,3514,502.0,7,50,4,No,4,0
C02051,43,Female,2716,388.0,7,20,5,Yes,4,1
C02052,25,Female,4495,899.0,5,47,2,Yes,4,1
C02053,46,Female,1640,328.0,5,30,3,Yes,2,1
C02054,29,Female,8060,806.0,10,68,2,Yes,3,1
C02055,51,Female,3888,324.0,12,1,4,Yes,2,1
C02056,40,Female,6440,805.0,8,64,5,Yes,0,0
C02057,22,Male,3220,644.0,5,97,5,Yes,5,1
C02058,40,Female,1654,827.0,2,117,4,Yes,5,1
C02059,19,Female,9526,866.0,11,77,3,Yes,3,1
C02060,34,Female,3600,900.0,4,113,4,Yes,4,1
C02061,39,Female,4053,579.0,7,30,3,Yes,4,1
C02062,19,Female,2190,438.0,5,4,5,Yes,1,0
C02063,27,Female,3984,664.0,6,51,1,Yes,3,1
C02064,21,Female,5584,698.0,8,64,3,Yes,5,1
C02065,19,Female,3060,612.0,5,103,2,No,1,0
C02066,56,Male,5304,663.0,8,116,1,Yes,0,0
C02067,51,Female,5886,654.0,9,104,1,Yes,5,1
C02068,40,Female,4416,736.0,6,80,1,Yes,0,0
C02069,25,Male,731,731.0,1,89,3,No,0,0
C02070,34,Female,3630,330.0,11,88,1,No,5,0
C02071,19,Female,1485,495.0,3,20,2,Yes,5,1
C02072,26,Female,7911,879.0,9,63,2,Yes,0,0
C02073,28,Female,1685,337.0,5,15,5,Yes,2,1
C02074,37,Male,4176,696.0,6,5,1,Yes,0,0
C02075,40,Female,6530,653.0,10,89,4,No,1,0
C02076,19,Female,1521,507.0,3,73,5,No,5,0
C02077,41,Female,2215,443.0,5,84,1,No,0,0
C02078,28,Male,4256,532.0,8,71,3,Yes,1,0
C02079,38,Male,6984,873.0,8,71,2,Yes,4,1
C02080,50,Female,695,695.0,1,14,3,Yes,4,1
C02081,46,Male,10512,876.0,12,109,2,Yes,4,1
C02082,45,Female,8664,722.0,12,64,3,Yes,3,1
C02083,24,Male,744,744.0,1,65,1,No,2,1
C02084,38,Female,549,549.0,1,94,4,No,2,0
C02085,35,Male,3485,697.0,5,27,1,Yes,1,0
C02086,47,Female,5100,510.0,10,44,4,Yes,4,1
C02087,24,Female,8180,818.0,10,88,1,No,5,0
C02088,37,Female,6008,751.0,8,72,5,No,5,0
C02089,30,Female,1490,745.0,2,97,1,Yes,2,1
C02090,38,Female,7731,859.0,9,56,1,No,3,0
C02091,55,Female,1860,465.0,4,18,2,Yes,2,1
C02092,31,Female,2466,822.0,3,114,4,No,1,0
C02093,60,Male,8503,773.0,11,98,3,No,5,0
C02094,30,Female,974,487.0,2,48,2,Yes,1,0
C02095,47,Female,5088,636.0,8,93,1,Yes,4,1
C02096,45,Male,475,475.0,1,107,1,No,3,1
C02097,25,Male,315,315.0,1,13,5,Yes,4,1
C02098,24,Female,8064,896.0,9,52,2,No,1,0
C02099,44,Male,788,394.0,2,52,5,No,0,0
C02100,19,Female,1042,521.0,2,20,5,No,1,0
C02101,41,Female,4692,391.0,12,42,3,Yes,1,0
C02102,47,Female,3730,746.0,5,24,4,Yes,5,1
C02103,24,Male,945,315.0,3,98,5,No,0,0
C02104,46,Female,1755,351.0,5,47,4,Yes,0,0
C02105,46,Male,6984,873.0,8,57,3,No,2,0
C02106,50,Female,2562,427.0,6,88,4,Yes,5,1
C02107,29,Female,6132,876.0,7,55,5,Yes,5,1
C02108,57,Female,5517,613.0,9,29,4,No,1,0
C02109,20,Male,3861,351.0,11,19,5,Yes,3,1
C02110,53,Male,10032,836.0,12,111,5,Yes,3,1
C02111,47,Female,413,413.0,1,6,4,No,2,0
C02112,58,Male,4656,776.0,6,100,4,Yes,1,0
C02113,55,Female,413,413.0,1,53,2,Yes,0,0
C02114,53,Male,2842,406.0,7,75,1,Yes,5,1
C02115,60,Female,7380,820.0,9,35,3,No,2,0
C02116,55,Male,5184,864.0,6,30,3,No,5,0
C02117,60,Female,10644,887.0,12,56,4,Yes,1,0
C02118,23,Male,7430,743.0,10,26,1,No,2,0
C02119,38,Male,436,436.0,1,33,5,No,1,0
C02120,28,Male,3052,436.0,7,102,5,Yes,0,0
C02121,29,Male,2181,727.0,3,4,3,No,3,0
C02122,36,Male,2508,627.0,4,36,1,Yes,4,1
C02123,28,Male,1590,318.0,5,79,2,No,1,0
C02124,38,Female,2740,548.0,5,17,3,No,4,0
C02125,37,Female,6248,781.0,8,73,3,Yes,3,1
C02126,59,Female,5076,564.0,9,83,5,Yes,0,0
C02127,41,Female,3020,755.0,4,117,4,Yes,5,1
C02128,58,Male,783,783.0,1,6,3,Yes,1,0
C02129,19,Male,1740,580.0,3,39,5,No,2,0
C02130,36,Female,2912,728.0,4,29,4,Yes,4,1
C02131,44,Female,2933,419.0,7,108,3,No,5,0
C02132,20,Female,1338,669.0,2,31,5,Yes,1,0
C02133,39,Male,4360,545.0,8,114,5,No,5,0
C02134,38,Male,9192,766.0,12,116,2,No,3,0
C02135,24,Male,8424,702.0,12,73,1,Yes,4,1
C02136,20,Male,4473,639.0,7,113,1,No,5,0
C02137,26,Female,875,875.0,1,83,1,Yes,0,1
C02138,35,Female,4720,590.0,8,86,4,Yes,4,1
C02139,39,Male,527,527.0,1,9,4,Yes,1,0
C02140,19,Female,4368,546.0,8,112,2,Yes,1,0
C02141,29,Male,2765,395.0,7,79,2,Yes,1,0
C02142,27,Female,2979,331.0,9,83,4,Yes,5,1
C02143,31,Female,3040,608.0,5,101,5,No,3,0
C02144,49,Male,5859,651.0,9,2,4,No,0,0
C02145,41,Male,6912,576.0,12,15,4,Yes,1,0
C02146,42,Female,975,325.0,3,77,5,No,0,0
C02147,36,Female,6118,874.0,7,7,1,Yes,2,1
C02148,56,Female,3520,440.0,8,56,5,No,3,0
C02149,53,Male,525,525.0,1,47,5,Yes,4,1
C02150,37,Female,2480,620.0,4,19,4,No,3,0
C02151,36,Female,1636,409.0,4,103,2,Yes,5,1
C02152,20,Female,716,716.0,1,61,5,No,5,0
C02153,47,Male,9031,821.0,11,35,2,No,2,0
C02154,43,Male,2280,380.0,6,21,1,No,5,0
C02155,46,Female,6534,726.0,9,3,4,No,1,0
C02156,38,Female,6296,787.0,8,2,4,Yes,0,0
C02157,50,Female,477,477.0,1,17,1,No,1,0
C02158,21,Male,1359,453.0,3,82,2,No,3,1
C02159,46,Male,1535,307.0,5,78,5,Yes,2,1
C02160,31,Female,7660,766.0,10,114,5,No,0,0
C02161,47,Male,5908,844.0,7,27,3,No,1,0
C02162,56,Female,4524,754.0,6,69,1,No,5,0
C02163,18,Male,1425,475.0,3,97,3,No,4,0
C02164,32,Female,1604,401.0,4,22,5,No,5,0
C02165,23,Female,7641,849.0,9,55,3,No,1,0
C02166,34,Male,1370,685.0,2,48,5,Yes,4,1
C02167,20,Female,6612,551.0,12,94,2,Yes,0,0
C02168,55,Female,1526,763.0,2,40,3,No,4,0
C02169,55,Male,3744,416.0,9,76,1,Yes,1,0
C02170,40,Male,10692,891.0,12,120,3,No,1,0
C02171,41,Female,5726,818.0,7,36,1,No,1,0
C02172,52,Female,1776,444.0,4,9,2,No,1,0
C02173,58,Female,3344,836.0,4,79,1,Yes,1,0
C02174,37,Female,8700,870.0,10,24,1,No,3,0
C02175,47,Female,2530,506.0,5,97,1,Yes,3,1
C02176,57,Male,10560,880.0,12,4,5,No,2,0
C02177,47,Male,7056,588.0,12,6,1,No,4,0
C02178,40,Male,6489,721.0,9,24,5,No,0,0
C02179,39,Female,7640,764.0,10,9,5,No,3,0
C02180,26,Female,2036,509.0,4,98,1,Yes,3,1
C02181,49,Male,7430,743.0,10,83,4,Yes,1,0
C02182,55,Female,3415,683.0,5,90,2,No,2,0
C02183,41,Female,1478,739.0,2,114,2,Yes,0,1
C02184,23,Female,4059,369.0,11,104,3,Yes,3,1
C02185,56,Male,1158,579.0,2,69,3,Yes,4,1
C02186,40,Male,5832,648.0,9,38,1,Yes,5,1
C02187,58,Female,586,586.0,1,99,1,Yes,3,1
C02188,57,Male,7821,711.0,11,88,5,No,0,0
C02189,27,Male,1092,546.0,2,6,3,Yes,2,1
C02190,45,Female,6193,563.0,11,53,3,No,2,0
C02191,20,Male,10224,852.0,12,21,2,Yes,1,0
